path_id,criteria,hr_os,selog_hr_os,hr_pfs,selog_hr_pfs,ae,number_of_patients,ease,g_index,sucra_os,sucra_pfs
C844,"Hemoglobin, Bilirubin_v2, Alkaline, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.59447014,0.258047011,0.57415158,0.182777316,0.133882595,1311,0.15114993,0.860788131,5.816500664,7.515802383
C673,"Neutrophils, ALT_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.59000684,0.293321647,0.64217985,0.228548567,0.123515439,1158,0.169637523,0.856874551,5.814429283,5.993290901
C386,"Platelets, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.600929359,0.190744582,0.67044923,0.100832829,0.130693069,1383,0.030768069,0.852643305,5.807585716,5.646981239
C558,"Platelets, Hemoglobin, Bilirubin_v2, ALT_v2, CNS_Metastasis, ECOG",0.597437474,0.223519219,0.634240286,0.109875869,0.130232558,1166,0.036219804,0.824574361,5.804503441,6.560676575
C993,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.591558842,0.270062336,0.6403682,0.195879353,0.121833534,1139,0.138350858,0.860691033,5.803488731,6.09732914
C801,"Neutrophils, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.591872632,0.292614205,0.656127113,0.228246688,0.124113475,1162,0.171128559,0.857075253,5.792547226,5.740696907
C652,"Hemoglobin, Bilirubin_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.599963444,0.20697729,0.6003809,0.102821207,0.135107472,1322,0.075636598,0.855148567,5.788279533,7.412538528
C785,"Neutrophils, AST_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.591645414,0.277865004,0.660019308,0.210931339,0.123831776,1177,0.152381825,0.857075811,5.782625198,5.654754639
C657,"Neutrophils, AST_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.59498038,0.253905138,0.661434816,0.177587446,0.123239437,1173,0.12388746,0.85684634,5.781244278,5.701577187
C115,"Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, ECOG",0.598270161,0.22979654,0.736790033,0.117329456,0.121919585,1059,0.15699266,0.832245492,5.776691437,3.989011765
C8,"Bilirubin_v2, ECOG",0.585285324,0.355335319,0.631004877,0.315078888,0.128326996,1437,0.238802034,0.860222413,5.773439407,5.972399712
C744,"Bilirubin_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.588411739,0.374751446,0.606851259,0.335375051,0.126746507,1373,0.259052697,0.863756808,5.771459579,6.365738869
C424,"Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.584119714,0.368708094,0.632375416,0.329948414,0.128585559,1389,0.251083587,0.857895296,5.769030571,5.918395042
C371,"Neutrophils, Platelets, AST_v2, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.598666066,0.228697011,0.731262603,0.117304873,0.122077922,1058,0.14408569,0.831652561,5.768871307,4.105516434
C360,"Bilirubin_v2, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.585786921,0.345585468,0.62845217,0.303073644,0.127236581,1378,0.228618192,0.863511137,5.768217087,6.024183273
C442,"Platelets, Bilirubin_v2, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.595451874,0.245244147,0.729679457,0.169566722,0.122651934,1242,0.112287822,0.827907263,5.76360321,4.248935699
C771,"Neutrophils, Platelets, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.602758656,0.217084835,0.753329055,0.114006861,0.126535627,1116,0.129454485,0.829539547,5.759929657,3.654204369
C545,"Neutrophils, ALT_v2, CNS_Metastasis, ECOG",0.59235025,0.275552944,0.64768636,0.206897879,0.123966942,1163,0.151607498,0.857732396,5.757851601,5.891167641
C433,"Neutrophils, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.597011658,0.271564213,0.673416219,0.201520303,0.123058542,1153,0.154061557,0.856444981,5.754410744,5.452464104
C721,"Neutrophils, AST_v2, Alkaline, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.601379403,0.227202385,0.669155409,0.129582406,0.122327791,1157,0.071987221,0.86038286,5.752624512,5.644522667
C778,"Platelets, Bilirubin_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.593919379,0.297348196,0.715946705,0.238703262,0.124341412,1292,0.173468305,0.833511919,5.751992226,4.655788422
C273,"Neutrophils, AST_v2, PDL1.exclude.lpilimumab, ECOG",0.592120831,0.271170836,0.685132288,0.203152382,0.123831776,1180,0.157720237,0.855413657,5.751158714,5.129278183
C554,"Platelets, Bilirubin_v2, ALT_v2, CNS_Metastasis, ECOG",0.59121848,0.293065768,0.692499709,0.231227829,0.124454148,1254,0.165019375,0.830637401,5.749976158,5.013759613
C300,"Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, ECOG",0.601438962,0.210251665,0.617363594,0.10679237,0.135646688,1292,0.029839781,0.84939417,5.748864174,6.991201401
C959,"Neutrophils, Platelets, Hemoglobin, Bilirubin_v2, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.595861049,0.271213576,0.754806776,0.15188041,0.119487909,949,0.127369201,0.805405195,5.74779129,3.726281166
C611,"Neutrophils, Platelets, ALT_v2, Alkaline, CNS_Metastasis, ECOG",0.598754495,0.229668028,0.709193543,0.117028412,0.12160414,1060,0.126114244,0.833777235,5.746930122,4.616246223
C298,"Platelets, Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, ECOG",0.596289054,0.248319111,0.716003645,0.171306541,0.124590164,1254,0.115956092,0.830214878,5.746513367,4.521522522
C936,"Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.578850808,0.397928991,0.618241875,0.36181403,0.128585559,1388,0.278789247,0.857921284,5.744962692,5.997271538
C803,"Neutrophils, Platelets, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.596698806,0.224407898,0.713971387,0.115885865,0.124040921,1074,0.108458324,0.830054191,5.743333817,4.467570305
C691,"Neutrophils, Platelets, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.599119792,0.22392403,0.69154153,0.116446155,0.12242268,1068,0.082020747,0.829997822,5.737652779,5.040664673
C737,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.596925329,0.281043601,0.645166127,0.209613573,0.121686747,1140,0.151459602,0.861334403,5.735866547,5.99641037
C865,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.594359262,0.283848124,0.65038751,0.213663818,0.122302158,1144,0.159440064,0.861503427,5.735287666,5.847160339
C648,"Bilirubin_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.589927072,0.362071046,0.6278402,0.322388817,0.127984718,1429,0.245923238,0.861554545,5.73166275,6.035409927
C963,"Neutrophils, Platelets, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.602174186,0.225778465,0.730429439,0.115629054,0.122166247,1087,0.124208558,0.832512228,5.730991364,4.151089668
C814,"Platelets, Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.602079927,0.224685808,0.630853696,0.110152678,0.130384168,1165,0.03872815,0.824308912,5.728957176,6.651530266
C287,"Neutrophils, Platelets, Hemoglobin, Bilirubin_v2, AST_v2, PDL1.exclude.lpilimumab, ECOG",0.603314132,0.256900985,0.737246132,0.125310004,0.121001391,972,0.111606001,0.808276643,5.726276398,4.059926987
C561,"Neutrophils, AST_v2, ALT_v2, CNS_Metastasis, ECOG",0.595277448,0.287367849,0.657945783,0.222105677,0.123368921,1158,0.16543708,0.857786212,5.723014832,5.687698364
C547,"Neutrophils, Platelets, ALT_v2, CNS_Metastasis, ECOG",0.601656593,0.223960764,0.711001518,0.116073977,0.123882503,1075,0.118637391,0.830719465,5.722020149,4.585990906
C904,"Bilirubin_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.586578198,0.376531328,0.633614482,0.338111336,0.128107075,1428,0.25862081,0.861013843,5.721288681,5.87851429
C899,"Neutrophils, Platelets, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.601759004,0.219275164,0.743054958,0.116727,0.125925926,1112,0.119569961,0.83015704,5.719845772,3.848566055
C225,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG",0.599065399,0.267679938,0.658133806,0.193191318,0.121686747,1141,0.147937649,0.861268925,5.719424248,5.763619423
C826,"Platelets, Bilirubin_v2, AST_v2, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.593903038,0.298010727,0.705969205,0.238012564,0.123212321,1245,0.170587954,0.8276018,5.717563629,4.78266716
C684,"Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.601648997,0.211531326,0.603647035,0.105561448,0.135163675,1287,0.052487511,0.848639951,5.716797829,7.302072525
C812,"Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.599939564,0.249528496,0.60492001,0.170176866,0.135646688,1291,0.114549502,0.849364224,5.712956429,6.955386162
C808,"Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.585292301,0.395941061,0.622939546,0.359698193,0.128937008,1393,0.277096934,0.858179957,5.712716103,5.992155075
C296,"Bilirubin_v2, ALT_v2, PDL1.exclude.lpilimumab, ECOG",0.590430641,0.368813056,0.637116723,0.330076921,0.128937008,1394,0.251017913,0.858140737,5.709789276,5.877544403
C867,"Neutrophils, Platelets, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.602895713,0.229954082,0.708091013,0.117038463,0.121761658,1059,0.103932544,0.833101648,5.709514618,4.667772293
C40,"Bilirubin_v2, ALT_v2, ECOG",0.587957115,0.374848575,0.62299749,0.336455002,0.128810226,1395,0.256904171,0.85865086,5.705814362,6.040157318
C703,"Neutrophils, Platelets, Hemoglobin, Bilirubin_v2, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.60059901,0.267660172,0.751185618,0.140634824,0.119318182,950,0.129451613,0.805737926,5.700575829,3.770332336
C44,"Hemoglobin, Bilirubin_v2, ALT_v2, ECOG",0.60323719,0.209465212,0.621117619,0.105001737,0.135504202,1293,0.026044092,0.849829665,5.699551582,6.890655518
C552,"Bilirubin_v2, ALT_v2, CNS_Metastasis, ECOG",0.585446065,0.400554476,0.614369326,0.364549178,0.128810226,1394,0.281099356,0.858693098,5.695560455,6.093510628
C931,"Neutrophils, Platelets, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.607022846,0.225194142,0.700892616,0.115883828,0.123393316,1070,0.112016994,0.830626123,5.694694519,4.895094872
C332,"Hemoglobin, Bilirubin_v2, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.60417239,0.208122484,0.591046551,0.102105122,0.133882595,1313,0.08354592,0.860166057,5.69202137,7.617716789
C979,"Neutrophils, Platelets, AST_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.602196604,0.22934207,0.714380502,0.115494078,0.121794872,1073,0.10594379,0.832858661,5.689946175,4.490386009
C264,"Bilirubin_v2, PDL1.exclude.lpilimumab, ECOG",0.590247245,0.338796921,0.638279895,0.297000817,0.128449096,1436,0.223710172,0.859656545,5.688941002,5.854210854
C323,"Neutrophils, Platelets, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.602001032,0.225163611,0.750156146,0.115351558,0.122807018,1094,0.164353581,0.830272986,5.687363625,3.659142494
C130,"Platelets, PDL1.exclude.Docetaxel, ECOG",0.605953813,0.191511196,0.665239506,0.100642816,0.130563798,1384,0.020870029,0.853035639,5.686144829,5.762703896
C641,"Neutrophils, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.592443823,0.307728701,0.68608013,0.251337463,0.125714286,1201,0.192329454,0.855664543,5.685338974,5.09666729
C748,"Hemoglobin, Bilirubin_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.60171807,0.227326402,0.594184077,0.131046023,0.133404482,1272,0.084232617,0.853876301,5.683717728,7.366761208
C411,"Neutrophils, Platelets, Bilirubin_v2, AST_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.590394949,0.374773623,0.85772854,0.312204479,0.116154873,1027,0.284087078,0.807284755,5.67906189,2.934458733
C236,"Hemoglobin, Bilirubin_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, ECOG",0.607206412,0.212620613,0.594471543,0.105013657,0.133404482,1273,0.045784709,0.853946758,5.676468849,7.55051136
C97,"Neutrophils, ALT_v2, Alkaline, ECOG",0.600236487,0.304873644,0.687687034,0.241062651,0.122155689,1146,0.200833188,0.862097915,5.675161362,5.181077003
C355,"Neutrophils, Platelets, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.60483263,0.228862306,0.732516393,0.117291434,0.121761658,1060,0.153988653,0.83296672,5.668571472,4.084200859
C186,"Platelets, Bilirubin_v2, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, ECOG",0.602939628,0.251222359,0.728176167,0.178096693,0.122516556,1243,0.119462398,0.828257236,5.665518761,4.326336861
C1000,"Bilirubin_v2, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, CNS_Metastasis, ECOG",0.593432574,0.37254773,0.617270308,0.333121663,0.126873127,1372,0.255984708,0.863216178,5.661436081,6.170882225
C686,"Platelets, Hemoglobin, Bilirubin_v2, ALT_v2, PDL1.exclude.Docetaxel, CNS_Metastasis, ECOG",0.604817024,0.224395612,0.632273375,0.109938528,0.129672897,1162,0.032284049,0.824776265,5.66117382,6.600567818
C481,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.602731373,0.262035909,0.663164403,0.185219121,0.121833534,1140,0.147723139,0.86063098,5.660554886,5.672460556
C435,"Neutrophils, Platelets, AST_v2, ALT_v2, PDL1.exclude.Docetaxel, PDL1.exclude.lpilimumab, ECOG",0.604328058,0.224687058,0.736929484,0.116083144,0.122580645,1068,0.152894981,0.829254761,5.657025337,3.969977379
C136,"Bilirubin_v2, PDL1.exclude.Docetaxel, ECOG",0.598296408,0.321015458,0.639835489,0.2766421,0.127984718,1432,0.206200603,0.860196616,5.655884743,5.934355736
C353,"Neutrophils, ALT_v2, Alkaline, PDL1.exclude.lpilimumab, ECOG",0.603389882,0.278445572,0.673095467,0.205999524,0.122302158,1145,0.169123572,0.861406854,5.655507088,5.472887039
C270,"Platelets, Hemoglobin, Bilirubin_v2, PDL1.exclude.lpilimumab, ECOG",0.607725642,0.221468881,0.6819534,0.109219989,0.130630631,1201,0.004249151,0.830520591,5.653701782,5.343444824
